"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"4:15:44.0596676 AM","stub.exe","2304","RegOpenKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Desired Access: Read"
"4:15:44.0596795 AM","stub.exe","2304","RegSetInfoKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0596843 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: Name"
"4:15:44.0596898 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0596995 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0597061 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0597113 AM","stub.exe","2304","RegOpenKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0597210 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","BUFFER TOO SMALL","Query: Name, Length: 0"
"4:15:44.0597255 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: Name"
"4:15:44.0597307 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: Name"
"4:15:44.0597355 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0597440 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\Progid","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0597501 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0597552 AM","stub.exe","2304","RegOpenKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\Progid","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0597643 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"4:15:44.0597707 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0597755 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0597819 AM","stub.exe","2304","RegOpenKey","HKCR\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Desired Access: Read"
"4:15:44.0597928 AM","stub.exe","2304","RegSetInfoKey","HKCR\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0597974 AM","stub.exe","2304","RegQueryKey","HKCR\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: Name"
"4:15:44.0598025 AM","stub.exe","2304","RegQueryKey","HKCR\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"4:15:44.0598104 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\Progid","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0598165 AM","stub.exe","2304","RegQueryKey","HKCR\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"4:15:44.0598213 AM","stub.exe","2304","RegOpenKey","HKCR\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\Progid","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0598313 AM","stub.exe","2304","RegCloseKey","HKCR\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS",""
"4:15:44.0598359 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: Name"
"4:15:44.0598410 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0598492 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0598552 AM","stub.exe","2304","RegQueryValue","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\(Default)","SUCCESS","Type: REG_SZ, Length: 70, Data: Property System Both Class Factory"
"4:15:44.0598610 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: Name"
"4:15:44.0598659 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0598737 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0598792 AM","stub.exe","2304","RegQueryValue","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\(Default)","SUCCESS","Type: REG_SZ, Length: 70, Data: Property System Both Class Factory"
"4:15:44.0598853 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: Name"
"4:15:44.0598901 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0598977 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InprocServer32","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0599040 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0599089 AM","stub.exe","2304","RegOpenKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InprocServer32","SUCCESS","Desired Access: Read"
"4:15:44.0599171 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","SUCCESS","Query: Name"
"4:15:44.0599222 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0599301 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0599356 AM","stub.exe","2304","RegQueryValue","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 144"
"4:15:44.0599407 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","SUCCESS","Query: Name"
"4:15:44.0599456 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0599531 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0599586 AM","stub.exe","2304","RegQueryValue","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\propsys.dll"
"4:15:44.0599638 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","SUCCESS","Query: Name"
"4:15:44.0599683 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0599759 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0599813 AM","stub.exe","2304","RegQueryValue","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\propsys.dll"
"4:15:44.0599874 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","SUCCESS","Query: Name"
"4:15:44.0599922 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0599998 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0600053 AM","stub.exe","2304","RegQueryValue","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\propsys.dll"
"4:15:44.0600107 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","SUCCESS","Query: Name"
"4:15:44.0600153 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0600229 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"4:15:44.0600280 AM","stub.exe","2304","RegQueryValue","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"4:15:44.0600341 AM","stub.exe","2304","RegCloseKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InProcServer32","SUCCESS",""
"4:15:44.0600386 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: Name"
"4:15:44.0600438 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0600514 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0600577 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0600626 AM","stub.exe","2304","RegOpenKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0600711 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: Name"
"4:15:44.0600759 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0600838 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0600898 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0600947 AM","stub.exe","2304","RegOpenKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.0601035 AM","stub.exe","2304","RegCloseKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS",""
"4:15:44.0601317 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"4:15:44.0601386 AM","stub.exe","2304","RegSetInfoKey","HKCU\Software\Classes","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0601438 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"4:15:44.0601493 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0601541 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"4:15:44.0601605 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0601677 AM","stub.exe","2304","RegOpenKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Desired Access: Read"
"4:15:44.0601741 AM","stub.exe","2304","RegSetInfoKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0601796 AM","stub.exe","2304","RegCloseKey","HKCU\Software\Classes","SUCCESS",""
"4:15:44.0601841 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: Name"
"4:15:44.0601893 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0601971 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0602035 AM","stub.exe","2304","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"4:15:44.0602084 AM","stub.exe","2304","RegOpenKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"4:15:44.0602171 AM","stub.exe","2304","RegCloseKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS",""
"4:15:44.0604229 AM","stub.exe","2304","CreateFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.0604954 AM","stub.exe","2304","QueryBasicInformationFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","CreationTime: 11/20/2010 8:24:08 PM, LastAccessTime: 11/20/2010 8:24:08 PM, LastWriteTime: 11/20/2010 8:24:08 PM, ChangeTime: 3/13/2014 12:57:07 PM, FileAttributes: A"
"4:15:44.0605027 AM","stub.exe","2304","CloseFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS",""
"4:15:44.0606403 AM","stub.exe","2304","CreateFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.0606918 AM","stub.exe","2304","QueryNetworkOpenInformationFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","CreationTime: 11/20/2010 8:24:08 PM, LastAccessTime: 11/20/2010 8:24:08 PM, LastWriteTime: 11/20/2010 8:24:08 PM, ChangeTime: 3/13/2014 12:57:07 PM, AllocationSize: 991232, EndOfFile: 988160, FileAttributes: A"
"4:15:44.0606988 AM","stub.exe","2304","CloseFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS",""
"4:15:44.0607745 AM","stub.exe","2304","CreateFile","C:\Windows\System32\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.0608309 AM","stub.exe","2304","QueryNetworkOpenInformationFile","C:\Windows\System32\propsys.dll","SUCCESS","CreationTime: 11/20/2010 8:23:55 PM, LastAccessTime: 11/20/2010 8:23:55 PM, LastWriteTime: 11/20/2010 8:23:55 PM, ChangeTime: 3/13/2014 12:56:15 PM, AllocationSize: 1212416, EndOfFile: 1212416, FileAttributes: A"
"4:15:44.0608370 AM","stub.exe","2304","CloseFile","C:\Windows\System32\propsys.dll","SUCCESS",""
"4:15:44.0610152 AM","stub.exe","2304","CreateFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.0610719 AM","stub.exe","2304","QueryBasicInformationFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","CreationTime: 11/20/2010 8:24:08 PM, LastAccessTime: 11/20/2010 8:24:08 PM, LastWriteTime: 11/20/2010 8:24:08 PM, ChangeTime: 3/13/2014 12:57:07 PM, FileAttributes: A"
"4:15:44.0610785 AM","stub.exe","2304","CloseFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS",""
"4:15:44.0611816 AM","stub.exe","2304","CreateFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.0612316 AM","stub.exe","2304","QueryNetworkOpenInformationFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","CreationTime: 11/20/2010 8:24:08 PM, LastAccessTime: 11/20/2010 8:24:08 PM, LastWriteTime: 11/20/2010 8:24:08 PM, ChangeTime: 3/13/2014 12:57:07 PM, AllocationSize: 991232, EndOfFile: 988160, FileAttributes: A"
"4:15:44.0612380 AM","stub.exe","2304","CloseFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS",""
"4:15:44.0613153 AM","stub.exe","2304","CreateFile","C:\Windows\System32\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"4:15:44.0613510 AM","stub.exe","2304","QueryNetworkOpenInformationFile","C:\Windows\System32\propsys.dll","SUCCESS","CreationTime: 11/20/2010 8:23:55 PM, LastAccessTime: 11/20/2010 8:23:55 PM, LastWriteTime: 11/20/2010 8:23:55 PM, ChangeTime: 3/13/2014 12:56:15 PM, AllocationSize: 1212416, EndOfFile: 1212416, FileAttributes: A"
"4:15:44.0613571 AM","stub.exe","2304","CloseFile","C:\Windows\System32\propsys.dll","SUCCESS",""
"4:15:44.0614174 AM","stub.exe","2304","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"4:15:44.0614268 AM","stub.exe","2304","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"4:15:44.0614377 AM","stub.exe","2304","RegSetInfoKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.0614441 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 0, Name: {0139D44E-6AFE-49F2-8690-3DAFCAE6FFB8}"
"4:15:44.0614510 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 1, Name: {054FAE61-4DD8-4787-80B6-090220C4B700}"
"4:15:44.0614562 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 2, Name: {0762D272-C50A-4BB0-A382-697DCD729B80}"
"4:15:44.0614613 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 3, Name: {0AC0837C-BBF8-452A-850D-79D08E667CA7}"
"4:15:44.0614662 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 4, Name: {0F214138-B1D3-4a90-BBA9-27CBC0C5389A}"
"4:15:44.0614714 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 5, Name: {10C07CD0-EF91-4567-B850-448B77CB37F9}"
"4:15:44.0614765 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 6, Name: {15CA69B3-30EE-49C1-ACE1-6B5EC372AFB5}"
"4:15:44.0614814 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 7, Name: {1777F761-68AD-4D8A-87BD-30B759FA33DD}"
"4:15:44.0614865 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 8, Name: {18989B1D-99B5-455B-841C-AB7C74E4DDFC}"
"4:15:44.0614917 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 9, Name: {190337d1-b8ca-4121-a639-6d472d16972a}"
"4:15:44.0614968 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 10, Name: {1A6FDBA2-F42D-4358-A798-B74D745926C5}"
"4:15:44.0615020 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 11, Name: {1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}"
"4:15:44.0615071 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 12, Name: {1B3EA5DC-B587-4786-B4EF-BD1DC332AEAE}"
"4:15:44.0615117 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 13, Name: {2112AB0A-C86A-4ffe-A368-0DE96E47012E}"
"4:15:44.0615168 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 14, Name: {2400183A-6185-49FB-A2D8-4A392A602BA3}"
"4:15:44.0615223 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 15, Name: {289A9A43-BE44-4057-A41B-587A76D7E7F9}"
"4:15:44.0615274 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 16, Name: {2A00375E-224C-49DE-B8D1-440DF7EF3DDC}"
"4:15:44.0615468 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 17, Name: {2B0F765D-C0E9-4171-908E-08A611B84FF6}"
"4:15:44.0615556 AM","stub.exe","2304","RegEnumKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions","SUCCESS","Index: 18, Name: {2C36C0AA-5812-4b87-BFD0-4CD0DFB19B39}"
